price,emirate,number,character
45000,dubai,1069,S
45000,dubai,1069,T
45000,dubai,1069,U
45000,dubai,3101,L
45000,dubai,40044,R
45000,dubai,40044,S
45000,dubai,40044,T
45000,dubai,3101,B
45000,dubai,8508,r
45000,dubai,11155,B
45000,dubai,11155,C
45000,dubai,12319,a
45000,dubai,5344,c
45000,dubai,3101,CC
45000,dubai,2533,m
45000,dubai,5011,e
45000,dubai,4880,u
45000,dubai,9010,m
45000,dubai,99909,j
45000,dubai,40009,d
45000,dubai,12341,p
45000,dubai,40044,Z
45000,dubai,40044,AA
45000,dubai,40044,BB
45000,dubai,35666,a
45000,dubai,40044,U
45000,dubai,40044,V
45000,dubai,40044,W
45000,dubai,40044,X
45000,dubai,40044,Y
45000,dubai,6768,b
45000,dubai,10005,o
45000,dubai,1069,P
45000,dubai,1069,CC
45000,dubai,1069,DD
45000,dubai,1069,Q
45000,dubai,1069,O
45000,dubai,55005,v
45000,dubai,4515,b
45000,dubai,44111,g
45000,dubai,12212,v
45000,dubai,52333,e
45000,dubai,7101,O
45000,dubai,7101,P
45000,dubai,1069,Z
45000,dubai,1069,AA
45000,dubai,1069,BB
45000,dubai,40044,CC
45000,dubai,40044,DD
45000,dubai,20345,s
45000,dubai,9809,p
45000,dubai,5651,e
45000,dubai,5120,g
45000,dubai,76700,c
45000,dubai,11155,J
45000,dubai,11155,K
45000,dubai,11155,L
45000,dubai,11155,M
45000,dubai,7101,AA
45000,dubai,4880,l
45000,dubai,13115,a
45000,dubai,7101,Y
45000,dubai,55565,m
45000,dubai,1069,C
45000,dubai,12284,b
45000,dubai,7101,G
45000,dubai,7101,H
45000,dubai,7101,I
45000,dubai,1227,b
45000,dubai,5432,e
45000,dubai,1965,j
45000,dubai,40044,L
45000,dubai,40044,M
45000,dubai,40044,N
45000,dubai,40044,O
45000,dubai,3040,r
45000,dubai,9717,u
45000,dubai,40044,P
45000,dubai,40044,Q
45000,dubai,7945,b
45000,dubai,6956,v
45000,dubai,5084,d
45000,dubai,90990,c
45000,dubai,11155,Z
45000,dubai,11155,AA
45000,dubai,11155,BB
45000,dubai,11155,CC
45000,dubai,11155,DD
45000,dubai,80999,u
45000,dubai,11155,O
45000,dubai,11155,Y
45000,dubai,11155,W
45000,dubai,11155,X
45000,dubai,1069,D
45000,dubai,90994,x
45000,dubai,11155,R
45000,dubai,11155,S
45000,dubai,11155,T
45000,dubai,11155,U
45000,dubai,11155,P
45000,dubai,11155,Q
45000,dubai,442,c
45000,dubai,11196,k
45000,dubai,71110,m
45000,dubai,4580,m
45000,dubai,7101,D
45000,dubai,7101,K
45000,dubai,7101,L
45000,dubai,7101,M
45000,dubai,7101,N
45000,dubai,7101,A
45000,dubai,7101,B
45000,dubai,7101,Q
45000,dubai,7101,V
45000,dubai,7101,W
45000,dubai,40444,i
45000,dubai,7101,Z
45000,dubai,7101,X
45000,dubai,7101,J
45000,dubai,7101,BB
45000,dubai,7101,CC
45000,dubai,6468,g
45000,dubai,42422,a
44900,dubai,34333,i
44900,dubai,70111,t
44900,dubai,5766,a
44900,dubai,2004,m
44900,dubai,22202,O
44900,dubai,22202,P
44900,dubai,22202,Q
44900,dubai,22202,R
44900,dubai,22202,I
44900,dubai,22202,J
44900,dubai,22202,K
44900,dubai,22202,L
44900,dubai,22202,A
44900,dubai,22202,B
44900,dubai,22202,C
44900,dubai,22202,N
44900,dubai,22202,M
44900,dubai,22202,S
44900,dubai,22202,H
44900,dubai,22202,CC
44900,dubai,22202,DD
44900,dubai,22202,U
44900,dubai,22202,V
44900,dubai,22202,W
44900,dubai,22202,F
44900,dubai,22202,X
44900,dubai,22202,Y
44900,dubai,22202,Z
44900,dubai,22202,AA
44900,dubai,22202,D
44900,dubai,22202,BB
44900,dubai,22202,G
44900,dubai,9988,o
44900,dubai,3343,d
44900,dubai,22202,T
44900,dubai,22202,E
44900,dubai,11177,g
44900,dubai,4800,k
44900,dubai,33313,i
44500,dubai,7717,r
44500,dubai,11121,k
44500,dubai,12111,p
44500,dubai,9959,i
44110,dubai,8500,c
44000,dubai,15151,s
44000,dubai,90008,g
44000,dubai,94544,j
44000,dubai,1322,v
44000,dubai,7099,m
44000,dubai,58040,S
44000,dubai,58040,T
44000,dubai,58040,U
44000,dubai,58040,L
44000,dubai,58040,BB
44000,dubai,58040,AA
44000,dubai,58040,W
44000,dubai,1154,c
44000,dubai,58040,B
44000,dubai,58040,F
44000,dubai,58040,CC
44000,dubai,58040,M
44000,dubai,58040,R
44000,dubai,58040,C
44000,dubai,2856,a
44000,dubai,58040,E
44000,dubai,58040,J
44000,dubai,58040,G
44000,dubai,58040,D
44000,dubai,58040,A
44000,dubai,58040,N
44000,dubai,58040,Q
44000,dubai,58040,O
44000,dubai,58040,V
44000,dubai,58040,DD
44000,dubai,55335,b
44000,dubai,3134,c
44000,dubai,11161,g
44000,dubai,7877,n
44000,dubai,58040,K
44000,dubai,58040,Z
44000,dubai,58040,X
44000,dubai,58040,H
44000,dubai,58040,I
44000,dubai,58040,Y
44000,dubai,58040,P
43999,dubai,14114,q
43900,dubai,22211,f
43900,dubai,11177,q
43900,dubai,11177,o
43900,dubai,6616,m
43900,dubai,11177,u
43900,dubai,66699,g
43900,dubai,11177,n
43900,dubai,11177,h
43900,dubai,1311,j
43500,dubai,90090,Q
43500,dubai,90090,W
43500,dubai,90090,D
43500,dubai,90090,F
43500,dubai,90090,G
43500,dubai,90090,DD
43500,dubai,90090,U
43500,dubai,90090,T
43500,dubai,90090,V
43500,dubai,90090,L
43500,dubai,90090,M
43500,dubai,90090,CC
43500,dubai,90090,I
43500,dubai,90090,R
43500,dubai,90090,S
43500,dubai,90090,A
43500,dubai,90090,B
43500,dubai,90090,H
43500,dubai,90090,AA
43500,dubai,90090,Z
43500,dubai,90090,Y
43500,dubai,90090,C
43500,dubai,90090,N
43500,dubai,90090,O
43500,dubai,90090,K
43500,dubai,90090,J
43500,dubai,90090,BB
43500,dubai,90090,E
43500,dubai,90090,P
43500,dubai,90090,X
43000,dubai,22112,f
43000,dubai,10062,y
43000,dubai,5074,p
43000,dubai,77177,t
43000,dubai,5057,f
43000,dubai,3522,b
43000,dubai,66888,m
42900,dubai,1236,t
42900,dubai,9192,t
42900,dubai,9572,b
42900,dubai,1903,w
42900,dubai,11102,o
42900,dubai,11102,q
42900,dubai,9572,a
42900,dubai,9837,a
42900,dubai,1902,w
42900,dubai,22112,j
42900,dubai,83555,a
42500,dubai,22232,m
42500,dubai,55655,m
42500,dubai,66566,d
42500,dubai,4414,m
42500,dubai,87888,f
42200,dubai,3470,b
42000,dubai,66006,O
42000,dubai,66006,P
42000,dubai,66006,R
42000,dubai,66006,H
42000,dubai,66006,G
42000,dubai,66006,J
42000,dubai,66006,N
42000,dubai,66006,Q
42000,dubai,66006,I
42000,dubai,66006,Y
42000,dubai,71777,l
42000,dubai,6567,DD
42000,dubai,6567,AA
42000,dubai,6567,BB
42000,dubai,6567,CC
42000,dubai,5105,v
42000,dubai,6567,I
42000,dubai,4402,a
42000,dubai,6920,b
42000,dubai,66006,U
42000,dubai,66006,DD
42000,dubai,66006,BB
42000,dubai,66006,M
42000,dubai,66006,AA
42000,dubai,66006,W
42000,dubai,66006,X
42000,dubai,66006,Z
42000,dubai,66006,F
42000,dubai,66006,E
42000,dubai,66006,T
42000,dubai,66006,V
42000,dubai,66006,S
42000,dubai,6567,J
42000,dubai,6567,H
42000,dubai,6567,Y
42000,dubai,2342,j
42000,dubai,66006,CC
42000,dubai,51555,n
42000,dubai,66006,K
42000,dubai,1915,i
42000,dubai,4090,e
42000,dubai,4090,f
42000,dubai,49996,a
42000,dubai,6567,S
42000,dubai,7110,c
42000,dubai,6567,T
42000,dubai,91999,s
42000,dubai,60007,x
42000,dubai,6567,Q
42000,dubai,66006,A
42000,dubai,66006,L
42000,dubai,6567,G
42000,dubai,6567,F
42000,dubai,6567,E
42000,dubai,6567,C
42000,dubai,6567,R
42000,dubai,6567,P
42000,dubai,6567,O
42000,dubai,6567,A
42000,dubai,66006,C
42000,dubai,66006,D
42000,dubai,66006,B
42000,dubai,1242,t
42000,dubai,9594,c
42000,dubai,52227,a
42000,dubai,1242,p
42000,dubai,55225,f
42000,dubai,6567,L
42000,dubai,6567,K
42000,dubai,6567,Z
42000,dubai,6567,X
42000,dubai,6567,W
42000,dubai,1341,n
42000,dubai,1584,c
42000,dubai,6567,B
42000,dubai,6567,U
42000,dubai,6567,V
42000,dubai,6567,N
42000,dubai,6567,D
42000,dubai,6567,M
42000,dubai,1242,u
42000,dubai,5030,e
42000,dubai,60009,n
41900,dubai,77787,s
41900,dubai,11177,d
41900,dubai,88800,l
41000,dubai,7710,j
41000,dubai,29600,B
41000,dubai,29600,I
41000,dubai,29600,J
41000,dubai,29600,H
41000,dubai,29600,Y
41000,dubai,29600,O
41000,dubai,29600,U
41000,dubai,29600,M
41000,dubai,29600,CC
41000,dubai,29600,E
41000,dubai,29600,AA
41000,dubai,29600,DD
41000,dubai,77767,e
41000,dubai,29600,BB
41000,dubai,29600,G
41000,dubai,29600,F
41000,dubai,29600,C
41000,dubai,29600,D
41000,dubai,29600,P
41000,dubai,29600,R
41000,dubai,29600,X
41000,dubai,29600,Z
41000,dubai,29600,L
41000,dubai,29600,W
41000,dubai,29600,N
41000,dubai,29600,V
41000,dubai,29600,Q
41000,dubai,29600,S
41000,dubai,29600,T
41000,dubai,29600,A
41000,dubai,29600,K
40999,dubai,6686,e
40900,dubai,11191,k
40500,dubai,4580,K
40500,dubai,4580,F
40500,dubai,4580,J
40500,dubai,4580,BB
40500,dubai,4580,V
40500,dubai,4580,M
40500,dubai,4580,L
40500,dubai,4580,E
40500,dubai,4580,D
40500,dubai,4580,C
40500,dubai,4580,W
40500,dubai,4580,O
40500,dubai,4580,N
40500,dubai,5007,e
40500,dubai,4580,I
40500,dubai,4580,B
40500,dubai,4580,A
40500,dubai,4580,CC
40500,dubai,4580,Y
40500,dubai,4580,Z
40500,dubai,4580,R
40500,dubai,4580,Q
40500,dubai,4580,G
40500,dubai,4580,H
40500,dubai,4580,AA
40500,dubai,4580,P
40500,dubai,4580,DD
40500,dubai,4580,U
40500,dubai,5700,f
40500,dubai,4580,S
40500,dubai,4580,X
40500,dubai,4580,T
40000,dubai,8087,v
40000,dubai,13137,d
40000,dubai,9711,h
40000,dubai,6419,g
40000,dubai,29600,u
40000,dubai,5699,d
40000,dubai,82835,y
40000,dubai,9220,u
40000,dubai,13,a
40000,dubai,8550,k
40000,dubai,1939,k
40000,dubai,54440,b
40000,dubai,6498,r
40000,dubai,4580,p
40000,dubai,29600,v
40000,dubai,2116,I
40000,dubai,2116,H
40000,dubai,2116,V
40000,dubai,2116,G
40000,dubai,2116,K
40000,dubai,2116,J
40000,dubai,7220,i
40000,dubai,3453,b
40000,dubai,8820,v
40000,dubai,9220,n
40000,dubai,9220,e
40000,dubai,12343,p
40000,dubai,32223,p
40000,dubai,79779,c
40000,dubai,4419,c
40000,dubai,36163,a
40000,dubai,12343,t
40000,dubai,11881,q
40000,dubai,2116,M
40000,dubai,2116,N
40000,dubai,74740,n
40000,dubai,77788,i
40000,dubai,15155,u
40000,dubai,61661,q
40000,dubai,33773,g
40000,dubai,44177,u
40000,dubai,4580,t
40000,dubai,1005,a
40000,dubai,3288,c
40000,dubai,2116,S
40000,dubai,2116,R
40000,dubai,2116,AA
40000,dubai,2116,Z
40000,dubai,2116,L
40000,dubai,2116,DD
40000,dubai,2116,O
40000,dubai,2116,BB
40000,dubai,2116,Q
40000,dubai,2116,CC
40000,dubai,2116,T
40000,dubai,2116,U
40000,dubai,2116,W
40000,dubai,2116,P
40000,dubai,2116,X
40000,dubai,2116,Y
40000,dubai,121,b
40000,dubai,5357,a
40000,dubai,3722,e
40000,dubai,2116,A
40000,dubai,2116,B
40000,dubai,2116,C
40000,dubai,2116,D
40000,dubai,2116,E
40000,dubai,2116,F
40000,dubai,54222,a
39999,dubai,5008,c
39900,dubai,56555,h
39900,dubai,9369,B
39900,dubai,9369,C
39900,dubai,9369,D
39900,dubai,22555,c
39900,dubai,9369,N
39900,dubai,9369,Z
39900,dubai,9369,P
39900,dubai,9369,A
39900,dubai,9369,K
39900,dubai,9369,L
39900,dubai,9369,R
39900,dubai,9369,S
39900,dubai,9369,U
39900,dubai,9369,J
39900,dubai,9369,Y
39900,dubai,2680,l
39900,dubai,10444,Q
39900,dubai,10444,R
39900,dubai,10444,G
39900,dubai,9369,M
39900,dubai,72727,d
39900,dubai,98999,s
39900,dubai,9870,V
39900,dubai,78666,M
39900,dubai,78666,N
39900,dubai,78666,A
39900,dubai,78666,R
39900,dubai,78666,K
39900,dubai,78666,S
39900,dubai,78666,J
39900,dubai,37666,a
39900,dubai,58111,b
39900,dubai,50,l
39900,dubai,78666,C
39900,dubai,78666,D
39900,dubai,78666,E
39900,dubai,78666,F
39900,dubai,5000,l
39900,dubai,78666,DD
39900,dubai,78666,O
39900,dubai,78666,P
39900,dubai,78666,Q
39900,dubai,78666,U
39900,dubai,9464,b
39900,dubai,78666,V
39900,dubai,78666,G
39900,dubai,78666,I
39900,dubai,78666,H
39900,dubai,78666,BB
39900,dubai,78666,CC
39900,dubai,78666,T
39900,dubai,78666,Z
39900,dubai,9870,G
39900,dubai,9870,H
39900,dubai,9870,I
39900,dubai,9870,J
39900,dubai,9870,M
39900,dubai,9870,A
39900,dubai,9870,B
39900,dubai,9870,C
39900,dubai,9870,D
39900,dubai,9870,T
39900,dubai,9870,U
39900,dubai,9870,S
39900,dubai,9870,AA
39900,dubai,9870,L
39900,dubai,9870,F
39900,dubai,9870,K
39900,dubai,9870,Y
39900,dubai,9870,N
39900,dubai,1069,r
39900,dubai,78666,L
39900,dubai,9870,E
39900,dubai,9870,DD
39900,dubai,9870,O
39900,dubai,9870,P
39900,dubai,7808,d
39900,dubai,9870,Q
39900,dubai,9870,R
39900,dubai,78666,B
39900,dubai,9870,BB
39900,dubai,9870,CC
39900,dubai,11666,f
39900,dubai,9870,W
39900,dubai,99988,e
39900,dubai,36333,e
39900,dubai,78666,AA
39900,dubai,1917,v
39900,dubai,78666,W
39900,dubai,78666,X
39900,dubai,78666,Y
39900,dubai,9870,Z
39900,dubai,9369,O
39900,dubai,9369,CC
39900,dubai,9369,DD
39900,dubai,9369,E
39900,dubai,9369,G
39900,dubai,9369,H
39900,dubai,9369,AA
39900,dubai,9369,BB
39900,dubai,9870,X
39900,dubai,10444,O
39900,dubai,10444,AA
39900,dubai,10444,BB
39900,dubai,10444,CC
39900,dubai,10444,DD
39900,dubai,10444,P
39900,dubai,10444,S
39900,dubai,10444,T
39900,dubai,10444,U
39900,dubai,10444,V
39900,dubai,10444,H
39900,dubai,10444,Y
39900,dubai,10444,Z
39900,dubai,10444,I
39900,dubai,10444,K
39900,dubai,10444,L
39900,dubai,10444,N
39900,dubai,10444,A
39900,dubai,10444,C
39900,dubai,10444,D
39900,dubai,10444,E
39900,dubai,10444,J
39900,dubai,10444,M
39900,dubai,9369,Q
39900,dubai,10444,W
39900,dubai,10444,X
39900,dubai,10444,B
39900,dubai,9369,T
39900,dubai,9369,V
39900,dubai,10444,F
39900,dubai,9369,W
39900,dubai,9369,X
39900,dubai,9369,I
39900,dubai,9369,F
39500,dubai,8311,G
39500,dubai,8311,I
39500,dubai,8311,J
39500,dubai,8311,K
39500,dubai,77727,d
39500,dubai,8311,H
39500,dubai,8311,L
39500,dubai,8311,M
39500,dubai,8311,E
39500,dubai,8311,DD
39500,dubai,4414,h
39500,dubai,44414,m
39500,dubai,8311,O
39500,dubai,8311,Q
39500,dubai,8311,R
39500,dubai,8311,N
39500,dubai,8311,S
39500,dubai,8311,D
39500,dubai,8311,P
39500,dubai,8311,U
39500,dubai,8311,CC
39500,dubai,8311,V
39500,dubai,8311,Y
39500,dubai,8311,W
39500,dubai,8311,T
39500,dubai,8311,F
39500,dubai,8311,A
39500,dubai,7344,a
39500,dubai,8311,B
39500,dubai,8311,C
39500,dubai,8311,X
39500,dubai,8311,BB
39500,dubai,27111,s
39500,dubai,8311,Z
39500,dubai,8311,AA
39000,dubai,8028,X
39000,dubai,17711,u
39000,dubai,81888,o
39000,dubai,8028,M
39000,dubai,8028,N
39000,dubai,99966,C
39000,dubai,99966,DD
39000,dubai,8550,I
39000,dubai,99966,D
39000,dubai,99966,CC
39000,dubai,8550,M
39000,dubai,8440,BB
39000,dubai,8440,CC
39000,dubai,8440,DD
39000,dubai,8550,A
39000,dubai,8550,T
39000,dubai,8440,L
39000,dubai,8440,K
39000,dubai,7022,b
39000,dubai,8440,J
39000,dubai,32322,u
39000,dubai,6779,w
39000,dubai,8550,J
39000,dubai,5507,E
39000,dubai,5507,F
39000,dubai,8550,C
39000,dubai,8550,U
39000,dubai,8440,AA
39000,dubai,8028,V
39000,dubai,8028,CC
39000,dubai,8028,DD
39000,dubai,8550,O
39000,dubai,8550,P
39000,dubai,8028,H
39000,dubai,41144,r
39000,dubai,8028,K
39000,dubai,9490,J
39000,dubai,9490,K
39000,dubai,99119,o
39000,dubai,8028,U
39000,dubai,8028,T
39000,dubai,8028,E
39000,dubai,8550,N
39000,dubai,4711,s
39000,dubai,8550,Q
39000,dubai,8550,R
39000,dubai,8550,S
39000,dubai,8028,F
39000,dubai,5950,V
39000,dubai,5950,W
39000,dubai,5950,X
39000,dubai,8028,I
39000,dubai,8028,J
39000,dubai,8028,Q
39000,dubai,8028,R
39000,dubai,8028,S
39000,dubai,9490,DD
39000,dubai,32322,s
39000,dubai,32322,r
39000,dubai,4011,u
39000,dubai,9490,Z
39000,dubai,4,r
39000,dubai,9490,CC
39000,dubai,90005,f
39000,dubai,9490,N
39000,dubai,9490,O
39000,dubai,8003,e
39000,dubai,32332,r
39000,dubai,32332,s
39000,dubai,9490,L
39000,dubai,5507,Z
39000,dubai,9490,AA
39000,dubai,5507,C
39000,dubai,5507,D
39000,dubai,5507,T
39000,dubai,5507,I
39000,dubai,5507,J
39000,dubai,8028,Y
39000,dubai,8028,Z
39000,dubai,8028,AA
39000,dubai,8028,BB
39000,dubai,77667,r
39000,dubai,5507,K
39000,dubai,5507,L
39000,dubai,9490,U
39000,dubai,8440,H
39000,dubai,1954,e
39000,dubai,8440,S
39000,dubai,5450,s
39000,dubai,550,s
39000,dubai,9490,BB
39000,dubai,9490,E
39000,dubai,9490,F
39000,dubai,6056,h
39000,dubai,7838,h
39000,dubai,53555,n
39000,dubai,9490,P
39000,dubai,9490,Q
39000,dubai,9490,R
39000,dubai,9490,S
39000,dubai,8440,T
39000,dubai,8440,U
39000,dubai,8440,W
39000,dubai,8440,X
39000,dubai,9490,B
39000,dubai,9490,C
39000,dubai,5950,AA
39000,dubai,60066,l
39000,dubai,98998,d
39000,dubai,5950,T
39000,dubai,5950,BB
39000,dubai,5950,CC
39000,dubai,8101,t
39000,dubai,5122,b
39000,dubai,9490,T
39000,dubai,9490,D
39000,dubai,3787,a
39000,dubai,11661,m
39000,dubai,8028,L
39000,dubai,8550,AA
39000,dubai,8028,O
39000,dubai,22446,b
39000,dubai,5950,S
39000,dubai,4940,Q
39000,dubai,4940,Z
39000,dubai,8511,q
39000,dubai,5950,I
39000,dubai,8440,G
39000,dubai,99966,Y
39000,dubai,8550,W
39000,dubai,4940,O
39000,dubai,4940,T
39000,dubai,4940,AA
39000,dubai,4940,N
39000,dubai,4940,CC
39000,dubai,4940,DD
39000,dubai,4940,P
39000,dubai,8440,O
39000,dubai,4940,BB
39000,dubai,5950,DD
39000,dubai,9490,A
39000,dubai,4940,L
39000,dubai,4940,M
39000,dubai,8440,I
39000,dubai,8440,P
39000,dubai,8440,R
39000,dubai,99966,F
39000,dubai,5950,O
39000,dubai,8440,V
39000,dubai,8440,N
39000,dubai,5507,CC
39000,dubai,5507,DD
39000,dubai,5507,S
39000,dubai,5404,s
39000,dubai,5507,Y
39000,dubai,5950,R
39000,dubai,5507,P
39000,dubai,8440,F
39000,dubai,8440,B
39000,dubai,8440,C
39000,dubai,8440,D
39000,dubai,8440,E
39000,dubai,5950,U
39000,dubai,99966,I
39000,dubai,99966,J
39000,dubai,99966,U
39000,dubai,5950,J
39000,dubai,5950,A
39000,dubai,5950,B
39000,dubai,5950,P
39000,dubai,5950,Q
39000,dubai,99966,V
39000,dubai,5950,D
39000,dubai,5950,E
39000,dubai,5950,F
39000,dubai,5950,Z
39000,dubai,5950,K
39000,dubai,122,b
39000,dubai,3380,k
39000,dubai,5507,H
39000,dubai,9490,V
39000,dubai,9490,W
39000,dubai,1153,j
39000,dubai,7220,k
39000,dubai,6055,p
39000,dubai,5953,a
39000,dubai,5950,C
39000,dubai,99966,B
39000,dubai,8550,B
39000,dubai,5950,L
39000,dubai,5950,M
39000,dubai,5950,N
39000,dubai,44111,e
39000,dubai,9490,X
39000,dubai,9490,Y
39000,dubai,5507,V
39000,dubai,5507,W
39000,dubai,5507,AA
39000,dubai,5507,BB
39000,dubai,5507,Q
39000,dubai,5507,R
39000,dubai,4940,G
39000,dubai,3387,c
39000,dubai,5507,M
39000,dubai,4940,X
39000,dubai,4940,U
39000,dubai,4940,V
39000,dubai,4733,c
39000,dubai,5507,X
39000,dubai,4940,A
39000,dubai,5116,h
39000,dubai,4940,E
39000,dubai,4940,J
39000,dubai,4940,K
39000,dubai,4940,B
39000,dubai,4940,Y
39000,dubai,4940,F
39000,dubai,4940,R
39000,dubai,4940,S
39000,dubai,4940,W
39000,dubai,8002,h
39000,dubai,5950,Y
39000,dubai,5950,G
39000,dubai,5950,H
39000,dubai,4940,C
39000,dubai,4940,D
39000,dubai,4940,H
39000,dubai,78777,l
39000,dubai,1618,g
39000,dubai,99966,X
39000,dubai,8550,E
39000,dubai,8440,Y
39000,dubai,8550,L
39000,dubai,8028,G
39000,dubai,8550,BB
39000,dubai,8028,P
39000,dubai,8550,DD
39000,dubai,8440,Z
39000,dubai,8028,B
39000,dubai,8550,Y
39000,dubai,8550,Z
39000,dubai,8550,D
39000,dubai,8550,F
39000,dubai,8550,G
39000,dubai,8550,H
39000,dubai,8028,W
39000,dubai,5507,G
39000,dubai,34333,f
39000,dubai,7783,c
39000,dubai,4,s
39000,dubai,5507,U
39000,dubai,6101,v
39000,dubai,8028,A
39000,dubai,5507,N
39000,dubai,5507,O
39000,dubai,5507,A
39000,dubai,5507,B
39000,dubai,3045,k
39000,dubai,8550,X
39000,dubai,4940,I
39000,dubai,8440,A
39000,dubai,99966,R
39000,dubai,99966,S
39000,dubai,99966,Q
39000,dubai,99966,T
39000,dubai,99966,E
39000,dubai,8550,K
39000,dubai,8550,V
39000,dubai,99966,G
39000,dubai,99966,H
39000,dubai,9490,M
39000,dubai,99966,W
39000,dubai,99966,L
39000,dubai,99966,A
39000,dubai,99966,N
39000,dubai,8440,M
39000,dubai,99966,K
39000,dubai,99966,O
39000,dubai,99966,P
39000,dubai,99966,M
39000,dubai,99966,BB
39000,dubai,9490,G
39000,dubai,9490,H
39000,dubai,9490,I
39000,dubai,8028,C
39000,dubai,8028,D
39000,dubai,8550,CC
39000,dubai,5,r
39000,dubai,8440,Q
39000,dubai,99966,AA
39000,dubai,99966,Z
38900,dubai,1239,DD
38900,dubai,1239,N
38900,dubai,1239,O
38900,dubai,1239,P
38900,dubai,1239,A
38900,dubai,1239,B
38900,dubai,1172,l
38900,dubai,1239,W
38900,dubai,1239,T
38900,dubai,1239,U
38900,dubai,1239,M
38900,dubai,1239,Q
38900,dubai,1239,R
38900,dubai,1239,S
38900,dubai,1239,K
38900,dubai,1239,L
38900,dubai,1239,X
38900,dubai,1239,I
38900,dubai,1239,J
38900,dubai,1690,u
38900,dubai,1239,C
38900,dubai,1239,E
38900,dubai,1239,F
38900,dubai,1239,G
38900,dubai,1239,D
38900,dubai,1239,H
38900,dubai,1239,BB
38900,dubai,1239,CC
38900,dubai,1239,Z
38900,dubai,1239,AA
38900,dubai,9211,q
38900,dubai,1239,Y
38900,dubai,50055,o
38900,dubai,33433,e
38900,dubai,1239,V
38800,dubai,11777,E
38800,dubai,11777,F
38800,dubai,11777,G
38800,dubai,11777,H
38800,dubai,11777,I
38800,dubai,11777,J
38800,dubai,11777,K
38800,dubai,11777,D
38800,dubai,11777,O
38800,dubai,11777,W
38800,dubai,11777,V
38800,dubai,11777,X
38800,dubai,11777,Y
38800,dubai,11777,N
38800,dubai,11777,U
38800,dubai,11777,T
38800,dubai,11777,S
38800,dubai,11777,Q
38800,dubai,11777,P
38800,dubai,11777,Z
38800,dubai,11777,M
38800,dubai,11777,s
38800,dubai,11777,L
38800,dubai,11777,AA
38800,dubai,11777,R
38800,dubai,11777,B
38800,dubai,11777,CC
38800,dubai,44544,o
38800,dubai,11777,DD
38800,dubai,11777,BB
38800,dubai,11777,C
38800,dubai,11777,A
38500,dubai,60,c
38500,dubai,3122,t
38000,dubai,1816,DD
38000,dubai,1271,l
38000,dubai,1731,o
38000,dubai,1571,t
38000,dubai,1581,v
38000,dubai,1816,CC
38000,dubai,6225,d
38000,dubai,14411,q
38000,dubai,70004,h
38000,dubai,6881,j
38000,dubai,1816,K
38000,dubai,88686,v
38000,dubai,1816,S
38000,dubai,14411,u
38000,dubai,1851,E
38000,dubai,1851,V
38000,dubai,1851,W
38000,dubai,6610,q
38000,dubai,1851,BB
38000,dubai,1851,CC
38000,dubai,1816,G
38000,dubai,1816,F
38000,dubai,4190,m
38000,dubai,88899,t
38000,dubai,1816,Y
38000,dubai,1816,Z
38000,dubai,1851,X
38000,dubai,1851,A
38000,dubai,1851,DD
38000,dubai,1851,D
38000,dubai,1851,B
38000,dubai,1816,T
38000,dubai,1816,R
38000,dubai,79009,w
38000,dubai,1851,C
38000,dubai,1851,Z
38000,dubai,1816,AA
38000,dubai,1851,P
38000,dubai,66676,o
38000,dubai,88878,j
38000,dubai,1851,I
38000,dubai,1816,V
38000,dubai,1816,U
38000,dubai,1851,J
38000,dubai,1851,L
38000,dubai,1851,K
38000,dubai,1816,A
38000,dubai,1851,M
38000,dubai,1816,BB
38000,dubai,1851,N
38000,dubai,1851,O
38000,dubai,1351,v
38000,dubai,1816,O
38000,dubai,1816,P
38000,dubai,1816,E
38000,dubai,1816,I
38000,dubai,1816,H
38000,dubai,1816,J
38000,dubai,1816,W
38000,dubai,1816,X
38000,dubai,1816,N
38000,dubai,1816,M
38000,dubai,1816,L
38000,dubai,8442,d
38000,dubai,1816,Q
38000,dubai,1851,Q
38000,dubai,1851,R
38000,dubai,1851,S
38000,dubai,1851,T
38000,dubai,1851,U
38000,dubai,6086,c
38000,dubai,14411,n
38000,dubai,1851,Y
38000,dubai,3118,o
38000,dubai,55535,f
38000,dubai,1274,a
38000,dubai,3345,g
38000,dubai,1851,AA
38000,dubai,10333,l
38000,dubai,1851,F
38000,dubai,1816,C
38000,dubai,1816,D
38000,dubai,1816,B
38000,dubai,1851,H
38000,dubai,1851,G
38000,dubai,41144,n
38000,dubai,1271,u
38000,dubai,12237,a
38000,dubai,66868,v
37999,dubai,53555,j
37900,dubai,7919,a
37900,dubai,28222,G
37900,dubai,28222,F
37900,dubai,28222,E
37900,dubai,28222,I
37900,dubai,28222,L
37900,dubai,28222,H
37900,dubai,1239,u
37900,dubai,1103,v
37900,dubai,28222,K
37900,dubai,28222,W
37900,dubai,28222,Z
37900,dubai,28222,D
37900,dubai,28222,Y
37900,dubai,28222,X
37900,dubai,28222,DD
37900,dubai,28222,CC
37900,dubai,28222,BB
37900,dubai,28222,AA
37900,dubai,28222,V
37900,dubai,28222,U
37900,dubai,28222,S
37900,dubai,28222,T
37900,dubai,28222,N
37900,dubai,28222,M
37900,dubai,28222,Q
37900,dubai,28222,R
37900,dubai,28222,B
37900,dubai,28222,A
37900,dubai,28222,C
37900,dubai,28222,J
37900,dubai,28222,P
37900,dubai,28222,O
