price,emirate,number,character,value_of_X,number_of_X,value_of_Y,number_of_Y,pattern,number_of_zeros,number_of_digits,isYear,isPalindrome,isMemeNumber,containsMemeNumber,isCarModel
41000,dubai,29600,B,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,I,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,J,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,H,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,Y,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,O,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,U,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,M,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,CC,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,E,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,AA,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,DD,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,77767,e,7,4,6,1,XXX_X,0,5,0,0,0,0,0
41000,dubai,29600,BB,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,G,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,F,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,C,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,D,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,P,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,R,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,X,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,Z,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,L,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,W,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,N,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,V,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,Q,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,S,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,T,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,A,2,1,6,1,___00,2,5,0,0,0,0,0
41000,dubai,29600,K,2,1,6,1,___00,2,5,0,0,0,0,0
40999,dubai,6686,e,6,3,8,1,XX_X,0,4,0,0,0,0,0
40900,dubai,11191,k,1,4,9,1,XXX_X,0,5,0,0,0,0,0
40500,dubai,4580,K,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,F,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,J,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,BB,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,V,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,M,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,L,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,E,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,D,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,C,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,W,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,O,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,N,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,5007,e,5,1,7,1,_00_,2,4,0,0,0,0,0
40500,dubai,4580,I,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,B,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,A,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,CC,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,Y,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,Z,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,R,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,Q,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,G,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,H,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,AA,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,P,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,DD,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,U,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,5700,f,5,1,7,1,__00,2,4,0,0,0,0,0
40500,dubai,4580,S,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,X,4,1,5,1,___0,1,4,0,0,0,0,0
40500,dubai,4580,T,4,1,5,1,___0,1,4,0,0,0,0,0
40000,dubai,8087,v,8,2,7,1,X0X_,1,4,0,0,0,0,0
40000,dubai,13137,d,1,2,3,2,XYXY_,0,5,0,0,0,0,0
40000,dubai,9711,h,1,2,7,1,__XX,0,4,0,0,0,0,0
40000,dubai,6419,g,1,1,4,1,____,0,4,0,0,0,0,0
40000,dubai,29600,u,2,1,6,1,___00,2,5,0,0,0,0,0
40000,dubai,5699,d,9,2,5,1,__XX,0,4,0,0,0,1,0
40000,dubai,82835,y,8,2,2,1,X_X__,0,5,0,0,0,0,0
40000,dubai,9220,u,2,2,9,1,_XX0,1,4,0,0,0,0,0
40000,dubai,13,a,1,1,3,1,__,0,2,0,0,0,0,0
40000,dubai,8550,k,5,2,8,1,_XX0,1,4,0,0,0,0,0
40000,dubai,1939,k,9,2,1,1,_X_X,0,4,0,0,0,0,0
40000,dubai,54440,b,4,3,5,1,_XXX0,1,5,0,0,0,0,0
40000,dubai,6498,r,4,1,6,1,____,0,4,0,0,0,0,0
40000,dubai,4580,p,4,1,5,1,___0,1,4,0,0,0,0,0
40000,dubai,29600,v,2,1,6,1,___00,2,5,0,0,0,0,0
40000,dubai,2116,I,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,H,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,V,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,G,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,K,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,J,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,7220,i,2,2,7,1,_XX0,1,4,0,0,0,0,0
40000,dubai,3453,b,3,2,4,1,X__X,0,4,0,0,0,0,0
40000,dubai,8820,v,8,2,2,1,XX_0,1,4,0,0,0,0,0
40000,dubai,9220,n,2,2,9,1,_XX0,1,4,0,0,0,0,0
40000,dubai,9220,e,2,2,9,1,_XX0,1,4,0,0,0,0,0
40000,dubai,12343,p,3,2,1,1,__X_X,0,5,0,0,0,0,0
40000,dubai,32223,p,2,3,3,2,YXXXY,0,5,0,1,0,0,0
40000,dubai,79779,c,7,3,9,2,XYXXY,0,5,0,0,0,0,0
40000,dubai,4419,c,4,2,1,1,XX__,0,4,0,0,0,0,0
40000,dubai,36163,a,3,2,6,2,XY_YX,0,5,0,1,0,0,1
40000,dubai,12343,t,3,2,1,1,__X_X,0,5,0,0,0,0,0
40000,dubai,11881,q,1,3,8,2,XXYYX,0,5,0,0,0,0,0
40000,dubai,2116,M,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,N,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,74740,n,4,2,7,2,YXYX0,1,5,0,0,0,0,0
40000,dubai,77788,i,7,3,8,2,XXXYY,0,5,0,0,0,0,0
40000,dubai,15155,u,5,3,1,2,YXYXX,0,5,0,0,0,0,0
40000,dubai,61661,q,6,3,1,2,XYXXY,0,5,0,0,0,0,0
40000,dubai,33773,g,3,3,7,2,XXYYX,0,5,0,0,0,0,0
40000,dubai,44177,u,4,2,7,2,XX_YY,0,5,0,0,0,0,0
40000,dubai,4580,t,4,1,5,1,___0,1,4,0,0,0,0,0
40000,dubai,1005,a,1,1,5,1,_00_,2,4,0,0,0,0,0
40000,dubai,3288,c,8,2,2,1,__XX,0,4,0,0,0,0,0
40000,dubai,2116,S,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,R,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,AA,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,Z,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,L,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,DD,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,O,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,BB,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,Q,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,CC,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,T,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,U,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,W,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,P,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,X,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,Y,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,121,b,1,2,2,1,X_X,0,3,0,1,0,0,0
40000,dubai,5357,a,5,2,3,1,X_X_,0,4,0,0,0,0,0
40000,dubai,3722,e,2,2,3,1,__XX,0,4,0,0,0,0,0
40000,dubai,2116,A,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,B,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,C,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,D,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,E,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,2116,F,1,2,2,1,_XX_,0,4,0,0,0,0,0
40000,dubai,54222,a,2,3,4,1,__XXX,0,5,0,0,0,0,0
39999,dubai,5008,c,5,1,8,1,_00_,2,4,0,0,0,0,0
39900,dubai,56555,h,5,4,6,1,X_XXX,0,5,0,0,0,0,0
39900,dubai,9369,B,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,C,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,D,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,22555,c,5,3,2,2,YYXXX,0,5,0,0,0,0,0
39900,dubai,9369,N,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,Z,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,P,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,A,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,K,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,L,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,R,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,S,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,U,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,J,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,Y,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,2680,l,2,1,6,1,___0,1,4,0,0,0,0,0
39900,dubai,10444,Q,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,R,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,G,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,9369,M,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,72727,d,7,3,2,2,XYXYX,0,5,0,1,0,0,0
39900,dubai,98999,s,9,4,8,1,X_XXX,0,5,0,0,0,0,0
39900,dubai,9870,V,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,78666,M,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,N,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,A,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,R,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,K,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,S,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,J,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,37666,a,6,3,3,1,__XXX,0,5,0,0,0,1,0
39900,dubai,58111,b,1,3,5,1,__XXX,0,5,0,0,0,0,0
39900,dubai,50,l,5,1,-1,0,_0,1,2,0,0,0,0,0
39900,dubai,78666,C,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,D,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,E,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,F,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,5000,l,5,1,-1,0,_000,3,4,0,0,0,0,0
39900,dubai,78666,DD,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,O,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,P,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,Q,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,U,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,9464,b,4,2,6,1,_X_X,0,4,0,0,0,0,0
39900,dubai,78666,V,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,G,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,I,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,H,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,BB,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,CC,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,T,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,Z,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,9870,G,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,H,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,I,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,J,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,M,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,A,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,B,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,C,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,D,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,T,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,U,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,S,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,AA,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,L,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,F,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,K,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,Y,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,N,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,1069,r,1,1,6,1,_0__,1,4,0,0,0,1,0
39900,dubai,78666,L,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,9870,E,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,DD,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,O,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,P,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,7808,d,8,2,7,1,_X0X,1,4,0,0,0,0,0
39900,dubai,9870,Q,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,R,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,78666,B,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,9870,BB,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9870,CC,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,11666,f,6,3,1,2,YYXXX,0,5,0,0,0,1,0
39900,dubai,9870,W,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,99988,e,9,3,8,2,XXXYY,0,5,0,0,0,0,0
39900,dubai,36333,e,3,4,6,1,X_XXX,0,5,0,0,0,0,1
39900,dubai,78666,AA,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,1917,v,1,2,7,1,X_X_,0,4,0,0,0,0,0
39900,dubai,78666,W,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,X,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,78666,Y,6,3,7,1,__XXX,0,5,0,0,0,1,0
39900,dubai,9870,Z,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,9369,O,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,CC,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,DD,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,E,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,G,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,H,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,AA,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,BB,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9870,X,7,1,8,1,___0,1,4,0,0,0,0,0
39900,dubai,10444,O,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,AA,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,BB,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,CC,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,DD,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,P,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,S,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,T,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,U,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,V,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,H,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,Y,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,Z,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,I,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,K,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,L,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,N,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,A,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,C,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,D,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,E,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,J,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,M,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,9369,Q,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,10444,W,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,X,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,10444,B,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,9369,T,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,V,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,10444,F,4,3,1,1,_0XXX,1,5,0,0,0,0,0
39900,dubai,9369,W,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,X,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,I,9,2,3,1,X__X,0,4,0,0,0,1,0
39900,dubai,9369,F,9,2,3,1,X__X,0,4,0,0,0,1,0
39500,dubai,8311,G,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,I,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,J,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,K,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,77727,d,7,4,2,1,XXX_X,0,5,0,0,0,0,0
39500,dubai,8311,H,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,L,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,M,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,E,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,DD,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,4414,h,4,3,1,1,XX_X,0,4,0,0,0,0,0
39500,dubai,44414,m,4,4,1,1,XXX_X,0,5,0,0,0,0,0
39500,dubai,8311,O,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,Q,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,R,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,N,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,S,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,D,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,P,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,U,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,CC,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,V,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,Y,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,W,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,T,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,F,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,A,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,7344,a,4,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,B,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,C,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,X,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,BB,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,27111,s,1,3,2,1,__XXX,0,5,0,0,0,0,0
39500,dubai,8311,Z,1,2,3,1,__XX,0,4,0,0,0,0,0
39500,dubai,8311,AA,1,2,3,1,__XX,0,4,0,0,0,0,0
39000,dubai,8028,X,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,17711,u,1,3,7,2,XYYXX,0,5,0,0,0,0,0
39000,dubai,81888,o,8,4,1,1,X_XXX,0,5,0,0,0,0,0
39000,dubai,8028,M,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,N,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,99966,C,9,3,6,2,XXXYY,0,5,0,0,0,0,0
39000,dubai,99966,DD,9,3,6,2,XXXYY,0,5,0,0,0,0,0
39000,dubai,8550,I,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,99966,D,9,3,6,2,XXXYY,0,5,0,0,0,0,0
39000,dubai,99966,CC,9,3,6,2,XXXYY,0,5,0,0,0,0,0
39000,dubai,8550,M,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,BB,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,CC,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,DD,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,A,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,T,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,L,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,K,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,7022,b,2,2,7,1,_0XX,1,4,0,0,0,0,0
39000,dubai,8440,J,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,32322,u,2,3,3,2,YXYXX,0,5,0,0,0,0,0
39000,dubai,6779,w,7,2,6,1,_XX_,0,4,0,0,0,0,0
39000,dubai,8550,J,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,5507,E,5,2,7,1,XX0_,1,4,0,0,0,0,0
39000,dubai,5507,F,5,2,7,1,XX0_,1,4,0,0,0,0,0
39000,dubai,8550,C,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,U,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8440,AA,4,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8028,V,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,CC,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,DD,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8550,O,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,P,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8028,H,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,41144,r,4,3,1,2,XYYXX,0,5,0,0,0,0,0
39000,dubai,8028,K,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,9490,J,9,2,4,1,X_X0,1,4,0,0,0,0,0
39000,dubai,9490,K,9,2,4,1,X_X0,1,4,0,0,0,0,0
39000,dubai,99119,o,9,3,1,2,XXYYX,0,5,0,0,0,1,0
39000,dubai,8028,U,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,T,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,E,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8550,N,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,4711,s,1,2,4,1,__XX,0,4,0,0,0,0,0
39000,dubai,8550,Q,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,R,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8550,S,5,2,8,1,_XX0,1,4,0,0,0,0,0
39000,dubai,8028,F,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,5950,V,5,2,9,1,X_X0,1,4,0,0,0,0,0
39000,dubai,5950,W,5,2,9,1,X_X0,1,4,0,0,0,0,0
39000,dubai,5950,X,5,2,9,1,X_X0,1,4,0,0,0,0,0
39000,dubai,8028,I,8,2,2,1,X0_X,1,4,0,0,0,0,0
39000,dubai,8028,J,8,2,2,1,X0_X,1,4,0,0,0,0,0
